Repo,Scope,Pattern_raw_name,Canonical_codes,How_implemented,Notable,Source_links
cdeust/ai-prd-generator-plugin,pm-framework,index-codebase RAG context store,"CM-04, CM-13, CM-14","/index-codebase scans a repo (respecting .gitignore) and extracts architectural patterns (Repository/Service/Factory/Observer/Strategy/MVVM/Clean Arch), domain entities, and dependency relationships into a retained context keyed by a codebaseId. Retrieval is Contextual BM25: LLM-generated context prepended to chunks, hybrid 70% vector + 30% BM25 fused via Reciprocal Rank Fusion (k=60), 5-10 (cap 25) chunks. PRD-type sets 'RAG hop' depth (1-4) for multi-step dependency traversal. Stored in the Swift library's Database layer.",★,https://raw.githubusercontent.com/cdeust/ai-prd-generator-plugin/main/commands/index-codebase.md | https://raw.githubusercontent.com/cdeust/ai-prd-generator-plugin/main/skills/ai-prd-generator/rag-and-reference.md | https://github.com/cdeust/ai-prd-generator-plugin/tree/main/library
cdeust/ai-prd-generator-plugin,pm-framework,9-file PRD export as document-handoff chain,"CM-08, CM-10","Generation writes 9 sequential markdown artifacts (prd-overview → requirements → user-stories → technical → acceptance → roadmap → jira → tests → verification) via the Write tool, each section written immediately and used as the durable spec the next section/JIRA/test step traces against. FR traceability (Rule 10) forces every requirement to cite its source artifact.",,https://raw.githubusercontent.com/cdeust/ai-prd-generator-plugin/main/skills/ai-prd-generator/SKILL.md | https://raw.githubusercontent.com/cdeust/ai-prd-generator-plugin/main/skills/ai-prd-generator/workflow-phases.md
cdeust/ai-prd-generator-plugin,pm-framework,PRD-type context table (per-type sections / Qs / RAG hops / strategy),CM-25,"A static table in SKILL.md maps each of 8 PRD types to its section count, clarification-question range, RAG hop depth, and strategy focus — a deterministic 'map' that drives how much context to load and how deep to search per document type, exposed at runtime via the MCP tool get_prd_context_info.",★,https://raw.githubusercontent.com/cdeust/ai-prd-generator-plugin/main/skills/ai-prd-generator/SKILL.md
eyaltoledano/claude-task-master,pm-framework,PRD as source-of-truth (.taskmaster/docs/prd.txt → parse-prd),"CM-10, CM-08","The durable input is a written PRD file at .taskmaster/docs/prd.txt. `parse-prd` runs an Analysis→Generation→Enhancement pass (extract requirements, identify components, detect dependencies, estimate complexity → generate 10-15 sequenced tasks with acceptance criteria & test strategy). The PRD is the baton: it is parsed once into tasks.json, and every downstream command/agent executes against the generated tasks rather than re-reading the PRD — a doc-handoff from spec to structured work items.",★,https://raw.githubusercontent.com/eyaltoledano/claude-task-master/main/packages/claude-code-plugin/commands/parse-prd.md | https://raw.githubusercontent.com/eyaltoledano/claude-task-master/main/README.md
eyaltoledano/claude-task-master,pm-framework,tasks.json single-file store with tag partitioning (pluggable storage adapter),"CM-14, CM-04, CM-23","All task state persists outside the LLM window in ONE .taskmaster/tasks/tasks.json file. A FileStorage class implements an IStorage interface, decomposed into FormatHandler (serialization + tag extraction), FileOperations (IO), and PathResolver. Tasks are partitioned by TAG (TaskTag = name + task-id list + metadata) so multiple workstreams live in one file. A StorageType union ('file' | 'api' | 'auto') swaps the same interface for a Supabase-backed remote store, so agents read/write task objects by id without the store living in context. The task list itself is the goal-anchored state that `next-task` and the orchestrator prioritize against.",★,https://github.com/eyaltoledano/claude-task-master/tree/main/packages/tm-core/src/modules/storage/adapters/file-storage/file-storage.ts | https://github.com/eyaltoledano/claude-task-master/tree/main/packages/tm-core/src/modules/tasks/repositories | https://raw.githubusercontent.com/eyaltoledano/claude-task-master/main/packages/tm-core/src/common/types/index.ts
eyaltoledano/claude-task-master,pm-framework,Task as rich context object (TaskImplementationMetadata + user metadata),"CM-04, CM-20, CM-10","The Task interface (packages/tm-core/src/common/types/index.ts) is not a thin id/title record — it carries the full execution context for handoff: details, testStrategy, dependencies[], plus an extended TaskImplementationMetadata block (relevantFiles, codebasePatterns, existingInfrastructure, scopeBoundaries, implementationApproach, technicalConstraints, acceptanceCriteria, skills, category) and a user-defined `metadata` field explicitly designed to survive all task operations. The orchestrator hands an executor a task id and the executor pulls this whole object — the task object IS the typed context packet passed between agents.",★,https://raw.githubusercontent.com/eyaltoledano/claude-task-master/main/packages/tm-core/src/common/types/index.ts
eyaltoledano/claude-task-master,pm-framework,Subtask update log (logging decisions into the task),"CM-27, CM-08","The task-executor logs implementation decisions back into the task via `update-subtask`, and marks status in-progress→done via `set-status`. Each subtask thus accrues a running record of what was tried/decided, which the checker and any fresh executor later read — a per-task capture loop that keeps learnings attached to the work item rather than in chat scrollback.",,https://raw.githubusercontent.com/eyaltoledano/claude-task-master/main/packages/claude-code-plugin/agents/task-executor.md
Fission-AI/OpenSpec,pm-framework,openspec/changes/<change-name>/ folder-per-change with archive,"CM-11, CM-08, CM-10","Each proposed change is a self-contained folder under openspec/changes/<kebab-name>/ holding proposal.md, specs/<capability>/spec.md, design.md, tasks.md. On completion the folder moves to openspec/changes/archive/<YYYY-MM-DD>-<name>/ (date-prefixed) and the deltas are merged into the durable openspec/specs/ source-of-truth tree. Each artifact is the baton the next step reads (proposal -> specs/design -> tasks -> apply), so the folder IS the change's lifecycle state.",★,https://raw.githubusercontent.com/Fission-AI/OpenSpec/main/README.md | https://raw.githubusercontent.com/Fission-AI/OpenSpec/main/docs/getting-started.md | https://raw.githubusercontent.com/Fission-AI/OpenSpec/main/schemas/spec-driven/schema.yaml
Fission-AI/OpenSpec,pm-framework,schema.yaml artifact graph + requires[] dependency gating,"CM-11, CM-22, CM-20","schemas/spec-driven/schema.yaml declares ordered artifacts each with id, generates (output glob e.g. proposal.md, specs/**/*.md), requires (e.g. tasks requires [specs, design]; specs/design require [proposal]) and an embedded multi-paragraph instructions string. src/core/artifact-graph/{graph,resolver,state}.ts build a DAG; state.ts detectCompleted() infers progress purely from file existence on disk (artifactOutputExists with glob support); resolver gates each artifact behind its requires set. This declarative DAG governs the whole propose->apply machine — a constitution-like contract enforced in code, not just prose.",★,https://raw.githubusercontent.com/Fission-AI/OpenSpec/main/schemas/spec-driven/schema.yaml | https://raw.githubusercontent.com/Fission-AI/OpenSpec/main/src/core/artifact-graph/state.ts | https://github.com/Fission-AI/OpenSpec/tree/main/src/core/artifact-graph
Fission-AI/OpenSpec,pm-framework,openspec specs/ source-of-truth tree + delta spec operations,"CM-10, CM-21","openspec/specs/<capability>/spec.md holds the durable, current behavior of the system. A change never edits these directly; it writes DELTA spec files under its own changes/.../specs/ using operation headers (## ADDED / MODIFIED / REMOVED / RENAMED Requirements). MODIFIED requires copying the ENTIRE existing requirement block and editing it. On archive, deltas are reconciled into the canonical specs/ tree — a delta-aware, self-evolving spec store.",★,https://raw.githubusercontent.com/Fission-AI/OpenSpec/main/schemas/spec-driven/schema.yaml | https://raw.githubusercontent.com/Fission-AI/OpenSpec/main/schemas/spec-driven/templates/spec.md
Fission-AI/OpenSpec,pm-framework,CLI as just-in-time instruction server (openspec instructions/status --json),"CM-04, CM-05, CM-25","Rather than dumping all rules into the agent's context, the slash-command prompt tells the agent to SHELL OUT to the CLI at runtime: `openspec instructions <artifact-id> --change <name> --json` returns the template + rules + output path for ONLY the artifact being built right now, and `openspec status --json` returns completed/pending artifacts + applyRequires so the agent knows the next step. Context is pulled lazily per-step from the schema rather than preloaded.",★,https://raw.githubusercontent.com/Fission-AI/OpenSpec/main/src/core/templates/workflows/propose.ts | https://github.com/Fission-AI/OpenSpec/tree/main/src/core/artifact-graph
Fission-AI/OpenSpec,pm-framework,Generated AGENTS.md / CLAUDE.md project context,"CM-02, CM-24",openspec init scaffolds the openspec/ folder and writes root agent-instruction files (AGENTS.md / CLAUDE.md per harness) plus a project.md/config that teach the AI assistant the propose/apply/archive workflow and where artifacts live; `openspec update` refreshes these. This is the always-loaded root identity + a context-scaffolding setup step.,,https://raw.githubusercontent.com/Fission-AI/OpenSpec/main/README.md | https://raw.githubusercontent.com/Fission-AI/OpenSpec/main/docs/getting-started.md
github/spec-kit,pm-framework,specs/<feature-id>/ artifact chain (spec.md → research.md → data-model.md → contracts/ → quickstart.md → plan.md → tasks.md),"CM-08, CM-10","Each command writes a file the next consumes. /specify creates specs/<NNN-or-timestamp-shortname>/spec.md from the resolved spec-template; /plan reads spec.md + constitution, emits research.md (Phase 0), then data-model.md/contracts/quickstart.md (Phase 1); /tasks reads plan.md+spec.md+optional design docs to emit tasks.md; /implement reads tasks.md+plan.md. The spec is the durable source of truth — 'specifications become executable, directly generating working implementations.' The resolved feature dir is persisted to .specify/feature.json so downstream commands locate it without relying on git branch naming.",★,https://raw.githubusercontent.com/github/spec-kit/main/templates/commands/specify.md | https://raw.githubusercontent.com/github/spec-kit/main/templates/commands/plan.md | https://raw.githubusercontent.com/github/spec-kit/main/templates/commands/tasks.md | https://raw.githubusercontent.com/github/spec-kit/main/templates/plan-template.md
